,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
289,Sulingen,German,Hannover 96,07-04-86,1.84,Jan Rosenthal,GER,26,M,None,26,76,2008
290,Kaiserslautern,German,Hannover 96,02-07-86,1.88,Florian  Fromlowitz,GER,27,G,Kaiserslautern,27,83,2008
291,Berlin,German,Hannover 96,28-06-88,1.9,Leon Balogun,GER,28,D,Türkiyemspor Berlin,28,81,2008
292,Husum,German,Hannover 96,20-09-87,1.88,Morten Jensen,GER,30,G,None,30,90,2008
293,Hannover,German,Hannover 96,09-06-88,1.87,Tim Hofmann,GER,31,D,None,31,77,2008
294,Steinfurt,German,Hannover 96,15-03-81,1.78,Mikael Forssell,FIN,32,F,Birmingham C,32,68,2008
295,Berlin,German,Hannover 96,05-12-88,1.7,Manuel Schmiedebach,GER,33,M,Hertha Berlin II,33,70,2008
296,Kozhevnikovo,German,Hannover 96,15-03-90,1.78,Konstantin Rausch,GER,34,D,None,34,67,2008
297,Hannover,German,Hannover 96,10-07-85,1.84,Bastian Schulz,GER,35,M,None,35,77,2008
298,Gronau,German,Hannover 96,15-04-86,1.73,Hendrik Hahne,GER,36,F,None,36,65,2008
299,,German,Hannover 96,16-03-88,1.8,Patrick Herrmann,GER,37,D,None,37,72,2008
300,,German,Hannover 96,23-11-83,1.88,Fatih Yigitusagi,TUR,38,F,Erzgebirge Aue,38,82,2008
301,Dusti,German,Hannover 96,09-05-86,1.84,Johannes Ibelherr,GER,39,D,Oberneuland,39,77,2008
302,,German,Hannover 96,06-03-89,1.86,Marcel Maluck,GER,40,G,None,40,81,2008
303,Počátky,German,Hertha Berlin,18-10-79,1.92,Jaroslav Drobný,CZE,1,G,Bochum,1,88,2008
304,São José do Belmonte,German,Hertha Berlin,16-05-81,1.87,Kaká,BRA,2,D,Académica,2,81,2008
305,Bad  Oeynhausen,German,Hertha Berlin,29-05-79,1.85,Arne  Friedrich,GER,3,D,Arminia  Bielefeld,3,76,2008
306,Neuchâtel,German,Hertha Berlin,10-06-83,1.81,Steve von Bergen,SUI,4,D,Zürich,4,76,2008
307,Berlin,German,Hertha Berlin,18-04-83,1.78,Sofian Chahed,TUN,5,M,None,5,73,2008
308,Osijek,German,Hertha Berlin,21-01-81,1.86,Marko  Babić,CRO,6,M,Betis,6,72,2008
309,Castelo,German,Hertha Berlin,26-08-84,1.8,Cícero,BRA,7,M,Tombense,7,72,2008
310,Pécs,German,Hertha Berlin,16-03-76,1.79,Pál Dárdai,HUN,8,M,BVSC Budapest,8,78,2008
311,Belgrade,German,Hertha Berlin,15-09-78,1.83,Marko Pantelić,SRB,9,F,Crvena  Zvezda,9,80,2008
312,Fortaleza,German,Hertha Berlin,28-03-85,1.74,Raffael,BRA,10,F,Zürich,10,69,2008
313,Odessa,German,Hertha Berlin,21-07-79,1.77,Andriy Voronin,UKR,11,F,Liverpool,11,79,2008
314,Berlin,German,Hertha Berlin,27-03-75,1.8,Christian Fiedler,GER,12,G,Lichtenrader  BC,12,76,2008
315,Potsdam,German,Hertha Berlin,07-07-85,1.84,Marc Stein,GER,13,D,Hansa Rostock,13,74,2008
316,Canberra,German,Hertha Berlin,18-02-78,1.95,Josip imunić,CRO,14,D,Hamburg,14,89,2008
317,São Paulo,German,Hertha Berlin,11-09-85,1.9,Rodnei,BRA,15,D,Pão de Açúcar,15,91,2008
318,Recife,German,Hertha Berlin,20-06-79,1.76,Lúcio,BRA,16,D,Palmeiras,16,68,2008
319,Miami,German,Hertha Berlin,13-01-89,1.88,Bryan Arguez,USA,17,M,DC United,17,75,2008
320,Potsdam,German,Hertha Berlin,17-03-87,1.72,Patrick  Ebert,GER,20,M,None,20,68,2008
321,La Plata,German,Hertha Berlin,09-05-78,1.77,Leandro Cufré,ARG,22,D,Monaco,22,80,2008
322,Plovdiv,German,Hertha Berlin,05-10-86,1.8,Valeri Domovchiyski,BUL,23,F,Levski Sofia,23,73,2008
323,Prien  am Chiemsee,German,Hertha Berlin,25-11-82,1.87,Maximilian Nicu,GER,25,M,Wehen-Wiesbaden,25,74,2008
324,Czechowice- Dziedzice,German,Hertha Berlin,03-06-85,1.84,Łukasz Piszczek,POL,26,D,Gwarek Zabrze,26,73,2008
325,Sfax,German,Hertha Berlin,26-12-87,1.76,Amine Chermiti,TUN,27,F,Étoile du Sahel,27,68,2008
326,Nebikon,German,Hertha Berlin,02-05-88,1.8,Fabian Lustenberger,SUI,28,M,Luzern,28,63,2008
327,Berlin,German,Hertha Berlin,08-01-90,1.67,Sascha Bigalke,GER,29,M,None,29,56,2008
328,Mannheim,German,Hertha Berlin,10-05-88,1.89,Christopher Gäng,GER,30,G,None,30,88,2008
329,Berlin,German,Hertha Berlin,17-05-91,1.75,Shervin Radjabali-Fardi,GER,35,D,None,35,65,2008
330,Berlin,German,Hertha Berlin,03-04-91,1.7,Lennart Hartmann,GER,36,M,None,36,68,2008
331,Berlin,German,Hertha Berlin,11-06-90,1.82,Patrick Sobtzik,GER,37,G,None,37,76,2008
332,Villepinte,German,Hertha Berlin,21-04-88,1.72,Ibrahima Traoré,GUI,38,M,Levallois,38,62,2008
333,Werdau,German,Hertha Berlin,09-04-90,1.76,Florian Riedel,GER,39,M,None,39,70,2008
334,Berlin,German,Hertha Berlin,30-10-89,1.85,Sascha Burchert,GER,40,G,None,40,68,2008
335,Novi Sad,German,Hertha Berlin,26-01-87,1.86,Gojko Kačar,SRB,44,M,Vojvodina,41,79,2008
336,Erlenbach,German,1899 Hoffenheim,01-08-83,1.88,Daniel Haas,GER,1,G,Hannover 96,1,82,2008
337,Kemerovo,German,1899 Hoffenheim,13-03-87,1.8,Andreas Beck,GER,2,D,Stuttgart,2,73,2008
338,Nürtingen,German,1899 Hoffenheim,05-04-88,1.86,Matthias Jaissle,GER,3,D,Stuttgart II,3,84,2008
339,Heidelberg,German,1899 Hoffenheim,11-12-85,1.83,Aytac  Sulu,TUR,4,D,Bahlinger SC,4,81,2008
340,Tübingen,German,1899 Hoffenheim,14-06-85,1.85,Marvin Compper,GER,5,D,B Mönchengladbach,5,74,2008
341,Rio de Janeiro,German,1899 Hoffenheim,20-02-90,1.86,Fabricio,BRA,6,D,Flamengo,6,82,2008
342,Sèvres,German,1899 Hoffenheim,25-05-85,1.89,Demba Ba,SEN,9,F,Excelsior Mouscron,9,83,2008
343,Frankenthal,German,1899 Hoffenheim,07-03-81,1.87,Selim Teber,GER,10,M,Denizlispor,10,88,2008
344,Ourinhos,German,1899 Hoffenheim,11-02-88,1.86,Wellington,BRA,12,F,Internacional,12,84,2008
345,Cham,German,1899 Hoffenheim,14-02-85,1.85,Christoph Janker,GER,14,D,1860 Munich,14,78,2008
346,Schwäbisch Hall,German,1899 Hoffenheim,30-07-85,1.7,Tobias Weis,GER,17,M,Stuttgart,17,68,2008
347,Dimbokro,German,1899 Hoffenheim,17-12-82,1.88,Boubacar Sanogo,CIV,18,F,Werder Bremen,18,82,2008
348,Vlasenica,German,1899 Hoffenheim,06-08-84,1.88,Vedad Ibiević,BIH,19,F,Alemannia Aachen,19,80,2008
349,Enugu,German,1899 Hoffenheim,01-06-86,1.83,Chinedu Obasi Ogbuke,NGA,20,F,Lyn,20,82,2008
350,Pindamonhangaba,German,1899 Hoffenheim,23-07-87,1.87,Luiz Gustavo,BRA,21,M,Corinthians Alagoano,21,82,2008
351,Sepak,German,1899 Hoffenheim,08-10-84,1.82,Sejad Salihović,BIH,23,M,Hertha Berlin,23,83,2008
352,Härnösand,German,1899 Hoffenheim,15-09-82,1.9,Per Nilsson,SWE,24,D,Odd,24,87,2008
353,Accra,German,1899 Hoffenheim,21-06-88,1.92,Isaac  Vorsah,GHA,25,D,Asante Kotoko,25,85,2008
354,Salzburg,German,1899 Hoffenheim,27-07-82,1.78,Andreas  Ibertsberger,AUT,26,D,Freiburg,26,77,2008
355,Hohenems,German,1899 Hoffenheim,28-06-84,1.86,Ramazan Özcan,AUT,27,G,Red Bull  Salzburg,27,84,2008
356,Worms,German,1899 Hoffenheim,05-04-79,1.85,Timo  Hildebrand,GER,28,G,Valencia,28,79,2008
357,Karlsruhe,German,1899 Hoffenheim,21-08-85,1.89,Daniel Bernhardt,GER,29,G,Durlach,29,81,2008
358,Heidelberg,German,1899 Hoffenheim,27-06-84,1.76,Kai Herdling,GER,32,F,Waldhof Mannheim,32,72,2008
359,Ajuricaba,German,1899 Hoffenheim,18-07-87,1.71,Carlos  Eduardo,BRA,33,M,Grêmio,33,68,2008
360,Osijek,German,1899 Hoffenheim,16-03-90,1.82,Boris  Vukčević,GER,34,M,Stuttgart II,34,76,2008
361,Mannheim,German,1899 Hoffenheim,15-04-91,1.81,Marco Terrazzino,GER,36,F,None,36,67,2008
362,Schwetzingen,German,1899 Hoffenheim,30-01-90,1.7,Jonas Strifler,GER,37,M,None,37,69,2008
363,Bad Salzungen,German,1899 Hoffenheim,15-06-91,1.71,Pascal Groß,GER,39,M,None,39,66,2008
364,,German,1899 Hoffenheim,10-08-90,1.81,Kevin Conrad,GER,42,D,None,41,77,2008
365,Lindenber im  Allgäu,German,Karlsruher SC,08-04-82,1.89,Markus Miller,GER,1,G,Augsburg,1,89,2008
366,Merseburg,German,Karlsruher SC,05-08-81,1.9,Maik Franz,GER,3,D,Wolfsburg,3,88,2008
367,Accra,German,Karlsruher SC,29-10-75,1.78,Godfried  Aduobe,GHA,4,M,Hansa Rostock,4,70,2008
368,Leipzig,German,Karlsruher SC,17-01-84,1.88,Tim Sebastian,GER,5,D,Hansa Rostock,5,78,2008
369,Johannesburg,German,Karlsruher SC,22-01-77,1.74,Bradley  Carnell,RSA,6,M,B  Mönchengladbach,6,70,2008
370,Herten-Westerholt,German,Karlsruher SC,27-02-79,1.8,Christian  Timm,GER,7,F,Greuther Fürth,7,74,2008
371,Heidelberg,German,Karlsruher SC,09-02-84,1.75,Timo Staffeldt,GER,8,M,None,8,72,2008
372,Durres,German,Karlsruher SC,31-07-82,1.84,Edmond Kapllani,ALB,9,F,Besa Kavaje,9,80,2008
373,Bückeburg,German,Karlsruher SC,23-06-80,1.84,Massimilian  Porcello,ITA,10,M,Arminia  Bielefeld,10,78,2008
374,Zagreb,German,Karlsruher SC,26-05-81,1.93,Dino Drpić,CRO,11,D,Dinamo Zagreb,11,84,2008
375,Memmingen,German,Karlsruher SC,27-09-79,1.83,Michael  Mutzel,GER,13,M,Stuttgart,13,73,2008
376,Wissembourg,German,Karlsruher SC,28-07-82,1.91,Jean-François  Kornetzky,FRA,14,G,SR Colmar,14,82,2008
377,Heidelberg,German,Karlsruher SC,09-02-83,1.88,Martin Stoll,GER,16,D,None,16,80,2008
378,Wodonga,German,Karlsruher SC,20-08-82,1.94,Joshua  Kennedy,AUS,17,F,Nürnberg,17,84,2008
379,Karlsruhe,German,Karlsruher SC,23-04-85,1.83,Sebastien Freis,GER,18,F,SC Wettersbach,18,75,2008
380,Bad Saulgau,German,Karlsruher SC,03-09-80,1.89,Stefan  Buck,GER,19,D,Unterhaching,19,81,2008
381,Tbilisi,German,Karlsruher SC,23-10-77,1.75,Aleksander  Iashvili,GEO,20,F,Freiburg,20,72,2008
382,Sulzfeld,German,Karlsruher SC,24-11-82,1.83,Christian  Eichner,GER,21,D,None,21,76,2008
383,Bad Langensalza,German,Karlsruher SC,02-12-80,1.86,Marco  Engelhardt,GER,22,M,Nürnberg,22,75,2008
384,Paderborn,German,Karlsruher SC,18-01-83,1.78,Mahir Sağlık,TUR,23,F,Wolfsburg,23,76,2008
385,Speyer,German,Karlsruher SC,15-01-88,1.9,Sebastian Langkamp,GER,24,D,Hamburg,24,85,2008
386,Rio de Janeiro,German,Karlsruher SC,13-06-78,1.76,Antonio da Silva,BRA,25,M,Stuttgart,25,76,2008
387,Hagen,German,Karlsruher SC,04-10-80,1.82,Giovanni  Federico,ITA,26,M,Borussia Dortmund,26,78,2008
388,Günzburg,German,Karlsruher SC,02-11-88,1.71,Stefano Celozzi,GER,27,D,Bayern Munich,27,65,2008
389,Waghäusel,German,Karlsruher SC,26-08-88,1.8,Lars Stindl,GER,28,M,TSV Wiesental,28,73,2008
390,Karlsruhe,German,Karlsruher SC,15-01-85,1.87,Thomas Unger,GER,29,G,None,29,80,2008
391,Weilheim,German,Karlsruher SC,31-01-82,1.79,Andreas  Görlitz,GER,77,M,Bayern Munich,41,76,2008
392,Cali,German,1.FC Köln,21-06-71,1.91,Faryd Mondragon,COL,1,G,Galatasaray,1,94,2008
393,Trbovlje,German,1.FC Köln,01-05-84,1.78,Mio Brečko,SVN,2,D,Hamburg,2,68,2008
394,Beirut,German,1.FC Köln,01-07-80,1.82,Youssef  Mohamad,LIB,3,D,Freiburg,3,77,2008
395,Bochum,German,1.FC Köln,25-09-85,1.84,Marvin Matip,GER,4,D,Bochum,4,83,2008
396,Douala,German,1.FC Köln,26-03-79,1.81,Pierre Womé,CMR,6,D,Werder Bremen,6,84,2008
397,Belgrade,German,1.FC Köln,11-08-79,1.81,Nemanja Vučićević,SRB,7,F,1860 Munich,7,73,2008
398,Rotenburg,German,1.FC Köln,14-12-71,1.86,Matthias Scherz,GER,8,F,St Pauli,8,81,2008
399,Port  Harcourt,German,1.FC Köln,09-01-83,1.84,Manneseh Ishiaku,NGA,9,F,Duisburg,9,82,2008
400,Munich,German,1.FC Köln,29-01-81,1.82,Thomas Broich,GER,10,M,B  Mönchengladbach,10,76,2008
401,Ljubljana,German,1.FC Köln,18-05-79,1.92,Milivoje Novakovič,SVN,11,F,Litex  Lovech,11,85,2008
402,Strasbourg,German,1.FC Köln,25-09-76,1.78,Armando Petit,POR,12,M,Benfica,12,68,2008
403,Karlsruhe,German,1.FC Köln,17-07-88,1.78,Daniel Brosinski,GER,13,M,Karlsruhe,13,65,2008
404,Houet,German,1.FC Köln,16-03-84,1.65,Wilfried Sanou,BFA,14,F,Freiburg,14,64,2008
405,Frankfurt am Main,German,1.FC Köln,22-03-89,1.93,Kevin Pezzoni,GER,17,D,Blackburn R,17,91,2008
406,Cologne,German,1.FC Köln,20-01-86,1.97,Thomas Kessler,GER,18,G,None,18,92,2008
407,Düsseldorf,German,1.FC Köln,21-02-88,1.83,Adil Chihi,GER,19,F,None,19,78,2008
408,São Paulo,German,1.FC Köln,21-09-85,1.9,Pedro Geromel,BRA,21,D,Vitória Guimarães,21,84,2008
409,Viganello,German,1.FC Köln,28-09-79,1.83,Fabrice Ehret,FRA,22,M,Aarau,22,76,2008
410,Calgary,German,1.FC Köln,21-01-80,1.9,Kevin McKenna,CAN,23,D,Energie Cottbus,23,85,2008
411,Râmnicu Vâlcea,German,1.FC Köln,10-08-77,1.82,Sergiu Radu,ROU,24,F,Wolfsburg,24,68,2008
412,Accra,German,1.FC Köln,02-05-83,1.85,Derek Boateng,GHA,26,M,Beitar Jerusalem,26,78,2008
413,Cologne,German,1.FC Köln,05-03-76,1.87,Carsten Cullman,GER,28,D,SpVgg Porz,28,82,2008
414,Cologne,German,1.FC Köln,18-02-90,1.87,Taner Yalçın,GER,29,M,None,29,80,2008
415,Cologne,German,1.FC Köln,25-09-90,1.76,Michael Gardawski,GER,30,F,None,30,72,2008
416,Cologne,German,1.FC Köln,12-01-80,1.83,Michael Niedrig,GER,33,M,Holstein Kiel,33,83,2008
417,Split,German,1.FC Köln,15-05-89,1.91,Miro Varvodić,CRO,34,G,Hajduk Split,34,79,2008
418,Oberviechtach,German,1.FC Köln,20-06-86,1.81,Moritz Hartmann,GER,40,M,Rheinbach,40,74,2008
419,Gliwice,German,1.FC Köln,14-02-89,1.83,Adam Matuschyk,POL,45,M,None,41,73,2008
420,Gelsenkirchen,German,FC Schalke 04,27-03-86,1.92,Manuel Neuer,GER,1,G,None,1,90,2008
421,Alzenau,German,FC Schalke 04,14-08-83,1.9,Heiko  Westermann,GER,2,D,Arminia Bielefeld,2,85,2008
422,Tbilisi,German,FC Schalke 04,10-07-77,1.83,Levan  Kobiashvili,GEO,3,M,Freiburg,3,78,2008
423,Ribeirão  Preto,German,FC Schalke 04,07-01-76,1.89,Marcelo José  Bordon,BRA,5,D,Stuttgart,5,89,2008
424,Rheinfelden,German,FC Schalke 04,10-03-88,1.84,Ivan Rakitić,CRO,10,M,Basel,10,79,2008
425,Frankfurt am  Main,German,FC Schalke 04,03-11-81,1.84,Jermaine Jones,GER,13,M,Eintracht Frankfurt,13,78,2008
426,Mampong,German,FC Schalke 04,03-10-78,1.8,Gerald  Asamoah,GER,14,M,Hannover 96,14,85,2008
427,Lima,German,FC Schalke 04,28-10-84,1.78,Jefferson Farfán,PER,17,F,PSV Eindhoven,17,73,2008
428,Londrina,German,FC Schalke 04,07-09-85,1.72,Rafinha,BRA,18,D,Coritiba,18,68,2008
429,Gelsenkirchen,German,FC Schalke 04,08-12-82,1.86,Halil Altıntop,TUR,19,F,Kaiserslautern,19,82,2008
430,Zenica,German,FC Schalke 04,04-03-74,1.91,Mladen Krstajić,SRB,20,D,Werder Bremen,20,83,2008
431,Montevideo,German,FC Schalke 04,04-05-83,1.84,Carlos Grosmüller,URU,21,M,Danubio,21,79,2008
432,Rio de  Janeiro,German,FC Schalke 04,02-03-82,1.9,Kevin Kuranyi,GER,22,F,Stuttgart,22,80,2008
433,Haltern am See,German,FC Schalke 04,29-02-88,1.87,Benedikt Höwedes,GER,23,D,None,23,75,2008
434,Münster,German,FC Schalke 04,28-08-83,1.86,Christian  Pander,GER,24,D,Preußen  Münster,24,80,2008
435,Callao,German,FC Schalke 04,10-07-89,1.85,Carlos Zambrano,PER,25,D,Academia Cantolao,25,77,2008
436,Gelsenkirchen,German,FC Schalke 04,07-12-89,1.79,Danny Latza,GER,26,M,None,26,75,2008
437,Montevideo,German,FC Schalke 04,07-12-79,1.7,Vicente Sánchez,URU,27,F,Toluca,27,63,2008
438,Tbilisi,German,FC Schalke 04,18-10-90,1.76,Levan Kenia,GEO,30,M,Lokomotiv Tbilisi,30,70,2008
439,Karl-Marx-Stadt,German,FC Schalke 04,27-09-88,1.94,Ralf Fährmann,GER,32,G,None,32,89,2008
440,Marl,German,FC Schalke 04,08-04-76,1.91,Mathias  Schober,GER,33,G,Hansa Rostock,33,94,2008
441,Düsseldorf,German,FC Schalke 04,07-02-89,1.87,Mohamed Amsif,GER,35,G,Wuppertal,35,81,2008
442,Münster,German,FC Schalke 04,18-07-88,1.81,Marc Lorenz,GER,36,M,Preußen  Münster,36,70,2008
443,Rotterdam,German,FC Schalke 04,24-08-79,1.98,Orlando  Engelaar,NED,37,M,FC Twente,37,88,2008
444,Gelsenkirchen,German,FC Schalke 04,11-04-90,1.78,Marvin Pachan,GER,39,D,None,39,72,2008
445,Essen,German,FC Schalke 04,09-03-91,1.78,Predrag Stevanović,SRB,40,M,RW Essen,40,62,2008
446,Bochum,German,FC Schalke 04,22-01-89,1.89,Philipp Kraska,GER,42,D,Wattenscheid,41,74,2008
447,Bochum,German,FC Schalke 04,08-08-91,1.92,Joel Matip,CMR,43,D,Bochum,42,83,2008
448,Essen,German,VfB Stuttgart,10-11-69,1.9,Jens  Lehmann,GER,1,G,Arsenal,1,87,2008
449,Huajuapan De León,German,VfB Stuttgart,30-03-80,1.73,Ricardo Osorio,MEX,3,D,Cruz Azul,3,68,2008
450,Maassluis,German,VfB Stuttgart,28-12-81,1.83,Khalid Boulahrouz,NED,4,D,Chelsea,4,74,2008
451,Esslingen,German,VfB Stuttgart,24-04-87,1.86,Serdar Taşçı,GER,5,D,None,5,80,2008
452,Munich,German,VfB Stuttgart,26-02-86,1.88,Georg Niedermeier,GER,6,D,Bayern Munich,6,74,2008
453,Bad Mergentheim,German,VfB Stuttgart,11-07-84,1.9,Martin Lanig,GER,7,M,Greuther Fürth,7,76,2008
454,Tábor,German,VfB Stuttgart,13-10-78,1.82,Jan imák,CZE,8,M,Carl Zeiss Jena,8,76,2008
455,Bucharest,German,VfB Stuttgart,02-10-85,1.84,Ciprian Marica,ROU,9,F,Shakhtar Donetsk,9,78,2008
456,Herne,German,VfB Stuttgart,24-12-78,1.69,Yıldıray Baştürk,TUR,10,M,Hertha Berlin,10,69,2008
457,Munich,German,VfB Stuttgart,05-04-82,1.83,Thomas Hitzlsperger,GER,11,M,Aston  Villa,11,80,2008
458,Pforzheim,German,VfB Stuttgart,13-10-83,1.89,Alexander Stolz,GER,12,G,Nöttingen,12,85,2008
459,Memmingen,German,VfB Stuttgart,12-04-89,1.82,Timo Gebhart,GER,13,M,1860 Munich,13,76,2008
460,Abidjan,German,VfB Stuttgart,02-04-83,1.66,Arthur Boka,CIV,15,D,Strasbourg,15,67,2008
461,Villingen- Schwenningen,German,VfB Stuttgart,28-02-90,1.79,Sebastian Rudy,GER,16,M,Dietingen,16,73,2008
462,Nancy,German,VfB Stuttgart,26-04-81,1.93,Mathieu Delpierre,FRA,17,D,Lille,17,86,2008
463,Santo André,German,VfB Stuttgart,27-03-81,1.79,Cacau,GER,18,F,Nürnberg,18,74,2008
464,Forchheim,German,VfB Stuttgart,16-10-84,1.82,Roberto Hilbert,GER,19,M,Greuther  Fürth,19,80,2008
465,Lausanne,German,VfB Stuttgart,20-04-79,1.86,Ludovic  Magnin,SUI,21,D,Werder Bremen,21,78,2008
466,Reutlingen,German,VfB Stuttgart,08-11-88,1.85,Sven Schipplock,GER,22,F,Reutlingen,22,79,2008
467,Schorndorf,German,VfB Stuttgart,03-08-88,1.92,Sven Ulreich,GER,24,G,None,24,84,2008
468,Conceição do Araguaia,German,VfB Stuttgart,16-11-81,1.72,Élson,BRA,25,M,Palmeiras,25,67,2008
469,Reutlingen,German,VfB Stuttgart,22-02-88,1.87,Tobias Feisthammel,GER,26,D,None,26,75,2008
470,Stuttgart,German,VfB Stuttgart,04-04-87,1.89,Sami Khedira,GER,28,M,None,28,83,2008
471,Douala,German,VfB Stuttgart,09-12-88,1.83,Georges Mandjeck,CMR,29,M,None,29,72,2008
472,Riedlingen,German,VfB Stuttgart,10-07-85,1.89,Mario Gómez,GER,33,F,None,33,84,2008
473,Ingolstadt,German,VfB Stuttgart,01-09-87,1.8,Christian Träsch,GER,35,D,1860 Munich,35,73,2008
474,Bietigheim-Bissingen,German,VfB Stuttgart,24-04-87,1.93,Robin Schuster,GER,36,D,Löchgau,36,86,2008
475,Mosbach,German,VfB Stuttgart,27-08-87,1.87,Timo Hammel,GER,37,G,None,37,82,2008
476,Vinkovci,German,VfB Stuttgart,04-09-78,1.87,Danijel Ljuboja,SRB,38,F,Hamburg,38,80,2008
477,Backnang,German,VfB Stuttgart,13-02-89,1.86,Julian Schieber,GER,39,F,None,39,83,2008
478,Hamburg,German,VfB Stuttgart,31-08-73,1.84,Marijan Kovačević,GER,40,D,EN Paralimni,40,86,2008
479,Mühlacker,German,VfB Stuttgart,01-01-86,1.88,Marco Pischorn,GER,42,D,Löchgau,41,86,2008
480,Ulm,German,VfB Stuttgart,29-05-89,1.7,Sebastian Enderle,GER,45,D,None,42,65,2008
481,Bergisch-Gladbach,German,Werder Bremen,17-12-81,1.93,Tim Wiese,GER,1,G,Kaiserslautern,1,91,2008
482,Gliwice,German,Werder Bremen,01-02-87,1.91,Sebastian  Boenisch,GER,2,D,Schalke,2,86,2008
483,Lahti,German,Werder Bremen,24-09-80,1.87,Petri Pasanen,FIN,3,D,Ajax,3,86,2008
484,Londrina,German,Werder Bremen,10-09-82,1.98,Naldo,BRA,4,D,Juventude,4,89,2008
485,Zrenjanin,German,Werder Bremen,19-01-85,1.81,Duko  Toić,SRB,5,D,Sochaux,5,78,2008
486,Würzburg,German,Werder Bremen,29-10-75,1.87,Frank Baumann,GER,6,M,Nürnberg,6,81,2008
487,ivinice,German,Werder Bremen,31-01-80,1.86,Jurica Vranje,CRO,7,M,Stuttgart,7,77,2008
488,Erfurt,German,Werder Bremen,07-12-80,1.83,Clemens Fritz,GER,8,D,Bayer  Leverkusen,8,81,2008
489,Malmö,German,Werder Bremen,27-09-82,1.85,Markus Rosenberg,SWE,9,F,Ajax,9,80,2008
490,Ribeirão Preto,German,Werder Bremen,28-02-85,1.74,Diego,BRA,10,M,FC Porto,10,76,2008
491,Gelsenkirchen,German,Werder Bremen,15-10-88,1.82,Mesut Özil,GER,11,M,Schalke,11,73,2008
492,Goslar,German,Werder Bremen,04-09-86,1.83,Aaron Hunt,GER,14,F,None,14,73,2008
493,Graz,German,Werder Bremen,21-06-87,1.94,Sebastian Prödl,AUT,15,D,Sturm Graz,15,85,2008
494,Katerini,German,Werder Bremen,13-02-85,1.89,Alexandros Tziolis,GRE,16,M,Panathinaikos,16,84,2008
495,Copenhagen,German,Werder Bremen,25-06-79,1.8,Daniel Jensen,DEN,20,M,Murcia,20,73,2008
496,Zehdenick,German,Werder Bremen,18-07-89,1.88,Sebastian Mielitz,GER,21,G,Energie Cottbus II,21,73,2008
497,Würselen,German,Werder Bremen,22-11-76,1.82,Torsten  Frings,GER,22,M,Bayern  Munich,22,80,2008
498,Figueira da Foz,German,Werder Bremen,23-05-84,1.91,Hugo Almeida,POR,23,F,FC Porto,23,93,2008
499,Lima,German,Werder Bremen,03-10-78,1.84,Claudio  Pizarro,PER,24,F,Chelsea,24,79,2008
500,Hörstel,German,Werder Bremen,22-11-83,1.91,Peter Niemeyer,GER,25,M,FC Twente,25,83,2008
501,Frankfurt am Main,German,Werder Bremen,04-08-88,1.91,Niklas Andersen,GER,27,D,RW Essen,27,78,2008
502,Hannover,German,Werder Bremen,29-09-84,1.98,Per  Mertesacker,GER,29,D,Hannover 96,29,90,2008
503,Budapest,German,Werder Bremen,22-02-90,1.96,Márkó Futács,HUN,30,F,Nancy,30,89,2008
504,Duderstadt,German,Werder Bremen,21-04-86,1.79,Kevin Artmann,GER,31,M,None,31,74,2008
505,Bafia,German,Werder Bremen,30-01-88,1.88,José Alex Ikeng,GER,32,M,Stuttgart II,32,85,2008
506,Willich,German,Werder Bremen,24-10-80,1.95,Christian  Vander,GER,33,G,Bochum,33,90,2008
507,Hamburg,German,Werder Bremen,10-06-87,1.85,Martin Harnik,AUT,34,F,Vier- und  Marschlande,34,73,2008
508,Martigues,German,Werder Bremen,20-04-87,1.77,Fabrice  Begeorgi,FRA,35,F,Marseille,35,70,2008
509,Reinbek,German,Werder Bremen,19-03-88,1.8,Max Kruse,GER,36,M,Vier- und  Marschlande,36,77,2008
510,Berlin,German,Werder Bremen,08-07-86,1.91,Nico  Pellatz,GER,40,G,Hertha Berlin,40,80,2008
511,Zeven,German,Werder Bremen,03-03-89,1.74,Philipp  Bargfrede,GER,44,M,None,41,71,2008
512,Kaiserslautern,German,Werder Bremen,11-02-89,1.83,Timo  Perthel,GER,45,M,None,42,73,2008
513,Lichtenfels,German,Werder Bremen,07-01-86,1.92,Torsten Oehrl,GER,47,F,Greuther Fürth,43,83,2008
514,Zürich,German,VfL Wolfsburg,08-09-83,1.93,Diego Benaglio,SUI,1,G,Nacional [POR],1,83,2008
515,Formigine,German,VfL Wolfsburg,21-12-81,1.84,Cristian Zaccardo,ITA,2,D,Palermo,2,74,2008
516,Paraná,German,VfL Wolfsburg,25-11-83,1.82,Rodrigo Alvim,BRA,3,D,Belenenses,3,73,2008
517,Aschaffenburg,German,VfL Wolfsburg,07-06-84,1.82,Marcel Schäfer,GER,4,D,1860 Munich,4,76,2008
518,Vila Nova de Gaia,German,VfL Wolfsburg,16-05-81,1.83,Ricardo Costa,POR,5,D,FC Porto,5,80,2008
519,Prague,German,VfL Wolfsburg,20-02-87,1.87,Jan imůnek,CZE,6,D,Sparta Prague,6,72,2008
520,Vitoria de Santo Antão,German,VfL Wolfsburg,19-07-79,1.69,Josué,BRA,7,M,São Paulo,7,63,2008
521,Fukuoka,German,VfL Wolfsburg,09-06-82,1.7,Yoshito Ōkubo,JPN,8,F,Vissel Kobe,8,73,2008
